environment: procgen:procgen-heist-v0
number_generations: 2500
number_validation_runs: 100
number_rounds: 20
maximum_env_seed: 280
brain
	type: CTRNN
	delta_t: 0.05
	number_neurons: 200
	v_mask: random
	v_mask_density: 0.005
	w_mask: random
	w_mask_density: 0.2
	t_mask: random
	t_mask_density: 0.1
	clipping_range_min: -1.0
	clipping_range_max: 1.0
optimizer
	type: CMA-ES-Deap
	population_size: 112
	sigma: 1.0

Genome Size: 20599
Free Parameters: {'V': 12271, 'W': 8022, 'T': 306}
Inputs: 12288
Outputs: 15

--------------------------------------------------------------------------------
gen     min             mean            max             elapsed time (s)
1873    3.00            5.09            7.50            42.79           
1874    4.50            6.79            9.00            42.01           
1875    3.50            6.17            8.50            42.53           
1876    4.50            6.92            8.50            41.70           
1877    3.50            5.28            7.50            43.10           
1878    3.50            5.85            8.00            43.08           
1879    3.50            6.11            9.00            42.97           
1880    4.50            7.12            8.50            41.74           
1881    4.00            5.92            8.00            43.01           
1882    4.00            6.48            8.00            42.54           
1883    4.50            6.70            8.50            42.10           
1884    3.50            5.97            8.00            43.25           
1885    5.00            7.13            9.00            42.01           
1886    4.50            6.62            9.50            42.41           
1887    3.50            5.98            8.50            42.70           
1888    4.00            6.23            8.00            42.63           
1889    3.50            6.08            7.50            42.53           
1890    3.50            6.16            8.00            42.68           
1891    2.50            5.32            7.50            43.18           
1892    5.00            6.61            8.50            42.11           
1893    4.00            5.57            7.00            42.97           
1894    3.00            5.40            7.50            43.60           
1895    3.00            6.16            8.50            42.67           
1896    5.00            6.54            8.50            42.54           
1897    4.50            6.38            8.00            42.52           
1898    3.00            6.04            8.00            42.96           
1899    5.50            7.51            9.00            41.55           
1900    3.00            6.05            7.50            42.72           
1901    3.50            5.74            8.00            43.14           
1902    5.00            6.92            9.00            42.69           
1903    4.50            6.15            8.50            42.93           
1904    5.00            6.71            8.50            42.17           
1905    4.00            6.08            7.50            42.56           
1906    2.50            5.04            6.50            43.81           
1907    4.00            5.84            8.00            43.14           
1908    5.00            6.58            8.50            42.93           
1909    4.00            5.72            7.50            43.12           
1910    4.50            6.45            8.00            42.37           
1911    2.50            6.60            8.50            42.73           
1912    3.50            6.24            8.00            42.77           
1913    3.50            5.53            7.50            43.24           
1914    2.50            5.41            7.50            43.03           
1915    4.00            6.30            8.50            42.44           
1916    3.50            5.94            8.00            42.59           
1917    3.50            6.21            8.50            42.66           
1918    4.00            6.03            8.00            42.48           
1919    4.50            7.14            9.00            41.97           
1920    4.00            5.78            7.50            43.03           
1921    4.50            6.23            8.50            42.11           
1922    3.00            6.20            8.00            42.47           
1923    2.50            4.88            7.00            43.43           
1924    5.00            7.04            8.50            41.72           
1925    4.50            7.17            9.00            41.57           
1926    3.50            5.53            7.50            43.55           
1927    3.50            6.19            8.00            42.99           
1928    3.00            5.20            7.00            43.28           
1929    3.50            6.13            8.00            42.64           
1930    2.00            4.30            6.50            44.08           
1931    4.00            6.45            8.50            42.72           
1932    3.50            6.19            8.00            43.21           
1933    3.50            5.95            8.00            43.01           
1934    4.50            6.80            8.50            42.11           
1935    5.50            7.27            9.00            41.86           
1936    4.00            6.45            8.00            42.44           
1937    5.50            7.31            9.00            41.82           
1938    3.00            4.97            7.00            43.20           
1939    3.50            6.30            8.00            42.86           
1940    4.50            6.71            8.50            42.69           
1941    4.00            6.44            8.00            43.32           
1942    2.00            5.01            7.00            43.43           
1943    4.00            6.52            8.00            42.47           
1944    3.00            5.07            7.00            43.74           
1945    2.50            4.93            6.50            43.67           
1946    4.00            6.97            8.50            42.25           
1947    4.50            6.03            8.00            42.29           
1948    3.50            5.54            7.50            43.36           
1949    4.00            7.07            9.00            41.75           
1950    3.50            5.87            8.00            43.04           
1951    3.50            5.38            7.50            43.30           
1952    4.50            6.26            8.00            42.60           
1953    5.00            7.01            9.00            42.35           
1954    4.50            6.63            8.50            41.98           
1955    3.00            5.64            7.50            42.67           
1956    3.50            6.73            8.50            42.83           
1957    3.50            6.60            8.50            44.67           
1958    4.00            5.70            7.00            42.87           
1959    3.50            5.47            8.00            45.30           
1960    3.50            5.40            7.50            43.60           
1961    4.00            6.50            9.00            42.13           
1962    5.50            7.31            9.50            42.10           
1963    3.00            5.50            7.50            43.19           
1964    2.50            5.66            8.00            42.64           
1965    3.50            4.87            6.50            43.83           
1966    3.50            6.00            8.00            43.16           
1967    3.50            5.58            8.00            43.42           
1968    3.00            5.36            7.00            43.57           
1969    3.00            5.77            8.00            43.77           
1970    4.50            7.41            9.00            41.64           
1971    4.50            6.22            8.00            42.70           
1972    2.50            5.46            7.50            43.25           
1973    4.00            6.44            8.00            42.52           
1974    4.00            6.11            8.00            42.31           
1975    5.00            7.08            8.50            41.72           
1976    3.50            6.33            8.50            42.32           
1977    4.50            6.52            8.50            42.08           
1978    2.50            5.25            7.50            43.31           
1979    4.50            6.10            7.50            42.30           
1980    3.50            5.67            7.50            43.24           
1981    3.00            6.08            8.00            42.62           
1982    4.00            5.88            8.00            42.64           
1983    5.50            7.36            9.50            41.63           
1984    3.50            6.38            8.00            42.63           
1985    4.00            6.24            8.00            41.98           
1986    4.50            6.38            8.50            42.49           
1987    4.00            6.05            7.50            42.55           
1988    4.50            6.41            8.00            42.32           
1989    2.50            5.37            7.50            43.61           
1990    3.00            5.45            7.50            43.92           
1991    2.00            4.86            7.00            43.51           
1992    4.50            6.24            8.00            42.35           
1993    4.00            6.45            9.00            42.35           
1994    2.50            5.75            8.00            43.09           
1995    3.50            5.78            7.50            43.13           
1996    2.50            5.04            7.00            43.70           
1997    4.00            6.36            9.00            42.37           
1998    4.00            6.16            8.00            42.26           
1999    5.00            6.86            9.50            42.11           
2000    4.50            6.33            8.00            42.41           
2001    5.00            6.65            8.00            41.99           
2002    3.50            5.65            7.50            42.90           
2003    2.50            5.35            7.50            43.23           
2004    3.00            6.13            8.50            42.97           
2005    4.00            6.04            8.00            42.51           
2006    3.50            5.56            7.00            42.79           
2007    4.00            5.82            8.00            42.78           
2008    5.00            6.43            8.50            42.09           
2009    2.50            5.23            8.00            43.53           
2010    4.50            7.02            8.50            41.74           
2011    3.00            5.25            7.00            43.13           
2012    5.00            6.92            9.50            41.70           
2013    3.00            5.24            7.50            43.10           
2014    3.50            6.44            8.50            42.17           
2015    3.00            5.07            7.00            43.54           
2016    3.50            5.60            7.50            42.95           
2017    4.00            6.61            8.00            41.87           
2018    4.00            5.91            7.50            42.66           
2019    3.50            5.20            7.00            43.81           
2020    4.50            6.72            8.50            43.20           
2021    4.00            6.12            8.00            42.82           
2022    4.00            6.45            8.50            42.48           
2023    5.00            7.00            9.00            41.87           
2024    4.00            5.78            7.50            42.57           
2025    4.00            5.93            8.00            42.31           
2026    5.00            6.92            8.50            41.81           
2027    4.50            6.43            8.50            42.09           
2028    3.00            5.21            7.50            43.31           
2029    3.50            6.12            8.00            42.79           
2030    4.50            6.27            8.00            42.42           
2031    3.50            5.84            8.00            43.06           
2032    4.50            6.54            8.50            42.33           
2033    3.00            5.19            7.50            43.55           
2034    4.00            5.81            8.00            42.73           
2035    4.00            5.67            7.50            42.93           
2036    4.00            6.18            8.50            43.07           
2037    4.50            5.98            7.50            42.88           
2038    3.00            5.19            7.50            43.66           
2039    4.50            7.10            9.00            42.45           
2040    4.50            6.93            9.00            41.90           
2041    4.50            6.96            9.00            41.79           
2042    4.50            6.35            8.00            42.40           
2043    4.50            6.52            8.00            41.99           
2044    4.50            6.79            9.00            42.83           
2045    4.00            6.46            8.00            42.70           
2046    4.00            6.18            7.50            42.53           
2047    3.00            5.44            8.00            43.29           
2048    4.00            6.56            9.50            41.82           
2049    5.00            6.73            9.00            41.74           
2050    3.00            5.77            8.00            42.84           
2051    3.00            5.13            7.00            43.37           
2052    4.00            6.54            9.00            42.45           
2053    5.00            7.03            9.00            41.83           
2054    2.50            5.07            7.50            43.47           
2055    3.50            5.71            7.50            43.03           
2056    3.50            6.01            8.00            42.61           
2057    3.00            5.01            7.50            43.42           
2058    3.00            5.46            7.50            43.45           
2059    4.00            5.97            8.00            42.87           
2060    4.50            6.83            9.00            42.11           
2061    4.00            5.79            8.00            42.87           
2062    4.50            6.62            8.00            42.06           
2063    3.00            5.39            7.00            43.32           
2064    3.50            5.46            7.50            43.67           
2065    4.00            6.63            8.50            42.59           
2066    5.00            7.21            8.50            42.31           
2067    5.00            6.91            8.50            42.22           
2068    4.50            6.59            8.00            42.66           
2069    1.50            4.53            6.50            43.69           
2070    4.00            6.13            8.00            42.65           
2071    4.00            6.48            8.00            42.72           
2072    4.50            6.56            8.00            42.26           
2073    4.50            6.96            9.00            41.77           
2074    2.50            5.29            7.50            43.25           
2075    3.00            5.22            7.00            43.28           
2076    1.50            4.57            7.50            43.95           
2077    4.50            7.06            9.00            41.78           
2078    4.50            6.04            7.50            42.56           
2079    3.50            6.31            8.00            42.27           
2080    5.00            7.30            9.00            42.13           
2081    4.50            7.11            9.00            42.70           
2082    4.00            5.50            8.50            43.42           
2083    4.00            6.76            8.50            42.50           
2084    4.50            7.25            9.50            42.14           
2085    4.50            6.81            8.50            42.13           
2086    4.00            6.70            8.50            42.05           
2087    4.50            6.49            8.00            42.35           
2088    4.50            6.38            8.50            42.66           
2089    3.50            5.22            7.50            43.37           
2090    3.50            5.87            8.00            43.13           
2091    4.50            6.75            8.50            42.71           
2092    2.50            5.34            8.00            43.35           
2093    5.00            6.83            8.50            42.07           
2094    4.50            6.57            8.50            42.75           
2095    4.50            6.22            8.00            42.54           
2096    3.00            5.05            7.50            43.25           
2097    4.50            6.53            8.50            42.17           
2098    4.50            6.54            8.50            43.31           
2099    4.50            6.39            8.00            42.69           
2100    3.00            5.33            6.50            43.88           
2101    4.00            5.89            8.50            42.92           
2102    5.00            7.30            10.00           41.66           
2103    3.50            6.46            8.50            42.68           
2104    3.00            5.00            7.00            43.52           
2105    3.50            5.76            7.50            44.20           
2106    2.50            5.20            7.00            43.47           
2107    5.50            7.03            8.50            43.02           
2108    3.50            5.77            7.50            43.05           
2109    4.00            6.14            7.50            42.76           
2110    4.50            6.80            9.00            42.46           
2111    3.00            5.20            7.00            43.69           
2112    3.50            5.48            7.00            43.05           
2113    4.50            6.93            9.00            42.75           
2114    2.50            5.19            7.50            43.87           
2115    2.00            5.60            7.50            43.45           
2116    4.00            6.29            8.00            42.86           
2117    3.50            5.78            7.50            43.53           
2118    3.50            5.86            8.00            43.15           
2119    5.00            7.20            9.50            43.06           
2120    4.00            5.93            8.00            43.79           
2121    4.50            6.90            9.00            42.72           
2122    1.50            4.89            7.00            43.86           
2123    4.50            6.80            9.00            42.79           
2124    3.50            6.05            8.00            44.85           
2125    3.00            5.24            7.50            43.76           
2126    5.00            7.06            8.50            42.39           
2127    3.50            5.64            8.50            43.42           
2128    2.50            5.32            7.50            43.36           
2129    5.50            7.33            9.00            41.73           
2130    5.00            6.97            9.50            42.32           
2131    3.00            5.59            7.50            43.22           
2132    4.50            6.39            8.50            42.88           
2133    4.00            6.12            8.00            43.13           
2134    3.50            6.02            7.50            42.53           
2135    3.50            5.46            7.50            42.82           
2136    5.50            7.71            9.50            40.97           
2137    5.00            6.36            8.00            41.92           
2138    2.50            5.49            8.00            43.07           
2139    4.00            5.79            7.50            42.88           
2140    4.00            6.75            9.00            42.29           
2141    3.50            5.33            7.50            43.28           
2142    3.50            5.76            8.00            42.80           
2143    4.00            5.98            8.00            42.43           
2144    5.00            7.41            9.00            41.83           
2145    3.00            5.46            7.50            42.97           
2146    2.00            5.25            8.00            43.16           
2147    3.00            5.89            8.00            43.25           
2148    3.00            6.04            8.50            43.24           
2149    4.00            6.31            8.00            42.08           
2150    3.50            5.12            7.00            43.21           
2151    3.50            5.61            8.00            43.36           
2152    2.50            4.93            7.00            43.31           
2153    4.50            6.24            8.00            42.27           
2154    2.00            5.13            7.00            43.53           
2155    4.00            6.26            8.50            42.40           
2156    3.50            5.47            7.50            42.99           
2157    4.50            6.32            7.50            42.13           
2158    4.50            6.43            8.00            42.12           
2159    3.50            5.47            7.50            42.93           
2160    3.50            6.15            8.00            42.66           
2161    2.50            5.11            7.50            43.74           
2162    3.50            5.64            7.50            42.70           
2163    2.50            5.35            7.50            43.17           
2164    2.50            5.21            7.50            43.81           
2165    4.50            6.58            8.50            43.11           
2166    4.50            5.92            7.50            42.60           
2167    3.50            5.58            7.50            43.00           
2168    4.00            5.98            7.50            42.49           
2169    5.00            7.30            9.50            41.80           
2170    2.00            5.17            7.50            43.80           
2171    4.50            6.54            9.00            41.95           
2172    2.50            4.54            7.00            43.53           
2173    4.00            6.54            8.00            42.38           
2174    4.00            6.07            8.00            42.52           
2175    3.50            5.59            7.50            42.84           
2176    3.00            5.93            8.00            42.86           
2177    4.00            6.15            8.00            42.49           
2178    2.50            4.70            6.50            43.30           
2179    4.50            6.21            7.50            42.07           
2180    5.50            6.96            9.00            41.90           
2181    4.00            5.58            7.50            42.87           
2182    3.50            5.33            7.00            43.72           
2183    3.50            6.21            8.00            42.46           
2184    4.00            6.16            8.00            42.23           
2185    3.50            5.62            7.50            42.59           
2186    2.50            5.34            8.00            43.14           
2187    5.00            7.17            8.50            41.62           
2188    2.50            5.10            7.00            43.34           
2189    4.50            6.55            8.00            43.05           
2190    5.50            6.86            8.00            42.23           
2191    4.00            6.66            9.00            42.59           
2192    3.50            5.17            7.00            43.42           
2193    5.50            7.68            9.50            41.23           
2194    4.50            6.64            8.50            42.59           
2195    4.50            6.68            8.50            42.09           
2196    3.00            5.01            7.50            43.32           
2197    3.00            6.00            8.00            42.53           
2198    4.50            6.64            8.50            42.14           
2199    4.50            6.34            8.00            42.43           
2200    3.00            5.46            8.00            43.92           
2201    5.50            7.33            9.50            41.44           
2202    3.50            6.17            8.00            42.95           
2203    2.50            5.08            7.00            43.34           
2204    3.00            5.71            8.00            43.29           
2205    4.50            6.48            8.00            42.28           
2206    4.00            6.23            9.00            43.13           
2207    5.50            7.21            8.50            41.88           
2208    5.00            7.17            9.00            41.82           
2209    4.00            5.92            8.00            42.98           
2210    4.50            6.25            8.00            42.92           
2211    3.00            5.62            7.50            43.44           
2212    3.50            5.32            7.50            43.42           
2213    4.50            6.38            8.50            42.62           
2214    4.00            6.19            8.00            42.65           
2215    3.00            5.02            6.50            43.25           
2216    3.50            5.37            8.00            43.95           
2217    3.50            5.88            7.50            43.17           
2218    4.00            6.67            8.50            42.39           
2219    4.00            6.08            7.50            42.22           
2220    2.50            4.88            7.00            43.42           
2221    3.00            5.97            7.50            42.70           
2222    3.00            4.83            7.00            43.48           
2223    3.50            6.64            9.00            42.40           
2224    3.50            5.44            7.00            43.50           
2225    3.50            5.43            7.50            43.32           
2226    3.50            5.56            7.50            43.31           
2227    4.00            6.26            9.00            42.72           
2228    2.50            5.25            7.00            43.35           
2229    3.00            5.35            8.00            43.34           
2230    5.00            7.19            9.00            41.31           
2231    2.50            4.77            6.50            43.40           
2232    3.50            5.16            7.00            42.97           
2233    4.50            6.22            8.50            42.31           
2234    4.00            5.85            8.00            42.82           
2235    6.00            7.88            10.00           41.16           
2236    4.50            6.44            8.50            42.40           
2237    5.00            7.08            9.00            41.95           
2238    3.00            5.67            8.00            43.07           
2239    3.50            5.47            8.00            43.05           
2240    3.00            5.71            7.50            43.46           
2241    3.50            6.27            8.50            42.70           
2242    4.50            7.05            9.00            42.30           
2243    4.50            7.06            9.50            42.18           
2244    5.00            6.48            9.00            42.53           
2245    4.50            6.46            8.00            42.39           
2246    4.50            6.25            8.50            42.46           
2247    5.00            6.42            9.00            42.57           
2248    4.00            5.53            7.50            43.44           
2249    4.50            6.20            8.00            42.64           
2250    2.50            5.08            7.00            43.31           
2251    4.50            6.58            8.50            42.53           
2252    2.50            5.86            7.50            45.48           
2253    4.00            6.08            8.50            43.89           
2254    3.50            5.98            8.50            42.83           
2255    4.00            6.80            9.50            42.02           
2256    4.00            5.87            8.00            42.85           
2257    4.50            6.38            8.00            41.88           
2258    1.50            5.33            7.50            43.32           
2259    4.50            6.23            8.00            42.23           
2260    5.00            6.66            8.50            42.33           
2261    2.50            5.72            8.00            43.29           
2262    4.50            7.26            9.00            41.61           
2263    4.00            6.19            8.00            42.68           
2264    4.00            5.57            7.50            42.97           
2265    4.50            6.72            9.00            42.01           
2266    4.00            5.84            7.50            43.07           
2267    4.50            6.13            8.00            42.48           
2268    3.00            5.17            7.50            43.11           
2269    3.00            5.43            7.00            43.07           
2270    3.50            6.09            7.50            42.65           
2271    4.50            6.42            8.00            42.17           
2272    3.00            5.83            7.50            43.00           
2273    5.00            6.44            8.00            42.28           
2274    5.00            7.08            8.50            41.48           
2275    4.50            6.21            8.50            42.32           
2276    4.00            6.51            8.50            42.17           
2277    3.00            5.71            8.00            42.74           
2278    4.00            6.30            8.00            42.32           
2279    4.50            6.44            8.00            42.40           
2280    5.00            7.03            9.00            41.64           
2281    4.00            5.79            7.50            42.85           
2282    4.00            5.89            7.50            42.86           
2283    4.00            6.10            7.50            42.76           
2284    5.50            6.70            8.50            42.30           
2285    4.00            6.25            8.00            42.29           
2286    2.50            5.33            7.50            43.37           
2287    3.00            5.20            7.00            43.51           
2288    3.50            6.35            8.00            42.45           
2289    4.00            5.73            7.50            42.96           
2290    3.00            5.16            7.00            43.30           
2291    4.50            6.24            8.00            42.29           
2292    5.00            7.30            9.50            41.96           
2293    4.00            6.13            8.00            42.63           
2294    3.50            5.65            7.50            42.66           
2295    2.50            4.99            7.50            43.41           
2296    5.00            6.69            8.50            42.05           
2297    3.50            5.49            8.00            42.99           
2298    3.00            5.00            7.00            43.32           
2299    4.00            6.43            8.50            42.66           
2300    2.50            5.23            7.00            43.46           
2301    3.00            5.56            7.50            43.09           
2302    4.00            5.85            7.50            42.83           
2303    3.50            5.95            9.00            42.81           
2304    3.50            6.71            8.50            42.54           
2305    4.50            6.27            8.00            42.58           
2306    3.50            5.37            7.50            43.35           
2307    5.00            6.95            9.00            42.28           
2308    2.50            4.72            7.50            43.77           
2309    4.50            6.23            8.00            42.21           
2310    4.50            6.55            8.50            42.99           
2311    4.50            6.05            8.00            42.81           
2312    2.50            4.87            7.00            43.43           
2313    5.00            6.67            8.00            42.04           
2314    4.50            6.69            9.00            42.69           
2315    3.50            6.53            8.50            42.11           
2316    4.00            5.79            8.00            43.14           
2317    4.00            5.68            7.50            43.06           
2318    4.00            6.25            7.50            42.31           
2319    3.00            5.53            7.50            43.03           
2320    3.50            5.78            7.50            42.88           
2321    3.50            5.29            7.50            43.11           
2322    4.00            7.08            9.50            41.97           
2323    5.00            6.52            9.00            42.38           
2324    4.50            6.58            8.00            42.18           
2325    4.00            5.66            7.50            42.63           
2326    4.00            5.56            7.50            43.11           
2327    3.50            5.96            8.00            42.63           
2328    3.50            5.50            7.50            43.25           
2329    4.50            6.19            8.50            42.98           
2330    3.50            5.64            7.50            42.82           
2331    3.50            6.60            8.00            42.21           
2332    3.50            5.72            8.00            42.87           
2333    4.00            6.54            8.50            42.68           
2334    3.00            5.60            8.00            43.04           
2335    4.00            5.85            8.00            42.67           
2336    4.50            7.15            9.00            41.93           
2337    4.50            6.57            8.00            42.41           
2338    3.00            5.14            7.50            43.42           
2339    4.00            5.75            7.00            42.60           
2340    4.00            6.12            8.00            44.34           
2341    5.00            7.07            8.50            43.00           
2342    5.50            7.12            8.50            41.59           
2343    2.50            5.00            7.00            43.64           
2344    3.50            5.33            7.50            43.13           
2345    5.50            6.94            8.50            41.80           
2346    3.50            5.34            7.00            42.90           
2347    4.00            6.02            8.00            43.39           
2348    4.00            5.88            8.00            43.69           
2349    4.50            6.41            8.00            42.43           
2350    5.50            7.18            8.50            42.07           
2351    3.50            5.93            8.00            43.25           
2352    3.50            6.12            7.50            42.55           
2353    5.50            7.32            9.00            41.59           
2354    5.00            6.46            8.00            42.85           
2355    2.00            5.40            7.50            43.28           
2356    3.50            5.71            8.50            43.25           
2357    4.00            5.91            7.50            42.90           
2358    4.50            6.75            8.50            42.16           
2359    2.50            5.31            7.50            43.39           
2360    2.50            5.06            7.00            43.51           
2361    3.00            4.95            7.00            43.21           
2362    4.00            5.99            8.50            42.40           
2363    3.50            5.59            7.50            42.48           
2364    4.00            6.47            8.50            42.05           
2365    3.50            5.55            8.00            43.17           
2366    4.50            6.46            8.00            41.62           
2367    4.50            6.45            8.50            41.95           
2368    4.00            6.16            7.50            42.27           
2369    4.00            5.81            8.00            42.40           
2370    4.00            5.84            8.00            43.10           
2371    5.00            7.10            9.00            42.00           
2372    2.00            4.43            7.50            44.02           
2373    4.00            6.64            8.50            42.54           
2374    2.50            5.04            7.00            42.84           
2375    2.50            5.07            7.50            42.96           
2376    3.50            6.03            8.00            42.15           
2377    4.00            6.12            7.50            42.16           
2378    4.50            6.55            9.50            42.08           
2379    3.00            5.97            9.00            42.47           
2380    2.00            4.38            6.50            43.89           
2381    5.00            6.54            8.00            42.05           
2382    4.50            6.42            8.50            42.11           
2383    4.00            6.27            8.50            42.37           
2384    5.00            7.19            9.00            41.43           
2385    4.00            5.89            7.50            42.84           
2386    2.50            5.60            7.50            42.88           
2387    4.00            6.65            8.50            42.08           
2388    5.00            7.68            9.50            40.97           
2389    3.50            6.67            9.00            42.25           
2390    3.00            5.44            7.00            42.78           
2391    3.00            5.33            8.50            42.73           
2392    3.00            5.21            7.50            43.32           
2393    3.00            5.40            7.50            42.89           
2394    3.00            5.49            8.00            42.86           
2395    3.50            5.66            8.00            42.92           
2396    2.50            5.13            7.00            43.34           
2397    4.00            6.57            8.00            42.09           
2398    4.50            6.54            8.50            42.36           
2399    4.50            6.93            9.00            41.75           
2400    5.50            7.22            8.50            41.94           
2401    3.00            5.65            7.50            43.18           
2402    4.50            6.82            8.50            41.95           
2403    3.50            6.01            8.00            42.65           
2404    4.50            6.81            8.50            41.99           
2405    3.00            5.37            7.50            43.30           
2406    2.50            4.79            7.00            43.78           
2407    4.00            6.33            8.50            42.71           
2408    1.50            5.18            7.50            43.45           
2409    4.00            5.94            8.00            42.34           
2410    4.00            6.44            8.50            42.57           
2411    4.00            6.54            8.50            42.13           
2412    5.00            6.74            8.50            41.55           
2413    3.50            5.98            8.00            43.06           
2414    2.50            5.67            7.50            43.08           
2415    2.00            4.07            6.50            44.43           
2416    5.00            6.81            8.50            42.33           
2417    6.00            7.41            9.50            41.97           
2418    4.00            6.07            8.00            42.65           
2419    4.00            6.58            8.00            42.50           
2420    3.00            5.10            7.00            43.34           
2421    4.00            6.29            8.00            42.70           
2422    4.50            6.46            9.00            42.54           
2423    3.00            6.58            8.50            42.33           
2424    5.00            6.98            9.00            41.83           
2425    3.00            5.17            7.50            43.08           
2426    5.00            6.58            8.00            42.18           
2427    4.50            6.09            7.50            42.60           
2428    2.00            4.85            7.00            43.86           
2429    3.00            5.78            8.00            42.81           
2430    3.00            5.21            7.00            43.45           
2431    3.50            5.62            8.50            43.64           
2432    2.00            4.65            7.00            44.08           
2433    5.00            6.85            9.00            41.96           
2434    3.00            5.44            7.50            43.03           
2435    3.00            5.44            7.50            43.23           
2436    3.00            5.49            7.50            43.19           
2437    4.00            5.72            7.50            42.57           
2438    4.00            6.50            8.50            42.27           
2439    4.50            6.68            8.50            42.01           
2440    5.00            6.88            8.50            41.68           
2441    3.00            4.81            7.00            43.19           
2442    3.50            6.26            8.50            42.27           
2443    5.00            6.88            8.50            41.71           
2444    4.50            6.19            8.00            41.73           
2445    4.50            6.92            9.00            41.67           
2446    4.00            5.92            7.50            42.07           
2447    4.00            5.90            7.50            42.09           
2448    5.00            6.90            9.00            41.79           
2449    3.00            5.32            7.50            43.01           
2450    4.00            6.54            8.00            42.07           
2451    2.50            5.50            8.00            43.17           
2452    4.00            6.49            8.50            42.03           
2453    3.50            6.50            8.00            42.56           
2454    4.50            6.22            8.00            41.93           
2455    4.50            6.10            7.50            42.26           
2456    4.50            6.55            8.50            41.94           
2457    4.50            6.77            9.00            42.03           
2458    5.00            6.97            9.00            41.67           
2459    2.00            6.37            8.50            42.32           
2460    3.00            5.47            7.50            43.34           
2461    3.00            4.92            6.50            43.64           
2462    5.00            6.56            8.50            42.45           
2463    4.00            6.04            8.00            42.93           
2464    2.00            4.90            7.00            44.37           
2465    3.00            5.31            7.50            43.47           
2466    5.00            6.66            8.00            41.99           
2467    4.50            6.79            9.00            41.91           
2468    4.50            6.32            8.00            42.46           
2469    3.50            5.46            7.50            42.94           
2470    4.50            6.41            8.50            42.18           
2471    3.00            5.24            7.00            43.41           
2472    2.50            5.35            8.00            43.31           
2473    3.00            5.12            7.00            43.35           
2474    4.50            6.49            8.00            42.02           
2475    4.50            6.49            8.00            42.00           
2476    4.50            6.37            8.50            42.38           
2477    5.00            7.07            8.50            41.61           
2478    4.00            5.87            8.00            43.49           
2479    5.00            7.13            9.00            42.15           
2480    4.50            6.29            8.00            41.84           
2481    5.00            6.99            8.50            41.79           
2482    6.00            7.88            10.00           41.17           
2483    2.00            4.93            7.00            43.30           
2484    3.00            5.25            7.50            44.35           
2485    5.00            6.71            8.50            42.26           
2486    3.50            5.24            7.50            43.51           
2487    2.50            5.70            8.00            43.31           
2488    5.00            6.40            8.00            42.35           
2489    5.00            7.12            9.00            42.70           
