environment: procgen:procgen-heist-v0
number_generations: 2500
number_validation_runs: 100
number_rounds: 20
maximum_env_seed: 580
brain
	type: CTRNN
	delta_t: 0.05
	number_neurons: 200
	v_mask: random
	v_mask_density: 0.005
	w_mask: random
	w_mask_density: 0.2
	t_mask: random
	t_mask_density: 0.1
	clipping_range_min: -1.0
	clipping_range_max: 1.0
optimizer
	type: CMA-ES-Deap
	population_size: 112
	sigma: 1.0

Genome Size: 20670
Free Parameters: {'V': 12347, 'W': 8006, 'T': 317}
Inputs: 12288
Outputs: 15

--------------------------------------------------------------------------------
gen     min             mean            max             elapsed time (s)
1880    0.50            3.65            5.50            45.34           
1881    2.50            4.18            5.50            44.22           
1882    2.50            3.97            5.50            44.46           
1883    2.00            3.93            6.00            44.80           
1884    1.00            2.80            4.00            45.24           
1885    1.50            3.21            5.00            45.82           
1886    1.50            3.39            5.00            45.33           
1887    1.50            2.96            4.50            45.79           
1888    1.50            2.96            4.50            45.30           
1889    1.50            3.49            4.50            44.98           
1890    2.50            3.72            5.50            44.80           
1891    1.00            2.75            4.50            45.53           
1892    3.00            4.60            6.50            43.84           
1893    1.00            2.27            4.50            45.63           
1894    1.50            3.67            5.50            44.60           
1895    1.50            2.89            4.50            44.99           
1896    1.50            4.01            6.00            44.57           
1897    2.00            3.78            6.00            44.83           
1898    3.00            4.65            7.00            44.31           
1899    2.50            4.43            6.00            44.15           
1900    1.50            3.08            5.00            45.06           
1901    1.50            3.09            5.00            44.99           
1902    2.00            3.20            4.50            44.61           
1903    0.50            2.53            4.00            45.68           
1904    1.00            2.56            3.50            45.54           
1905    1.50            3.60            5.50            45.04           
1906    1.50            3.61            5.00            44.70           
1907    1.00            3.91            6.00            44.78           
1908    3.50            5.14            7.00            44.03           
1909    1.00            3.78            5.50            44.94           
1910    1.50            2.88            4.00            45.22           
1911    2.00            3.37            5.00            44.72           
1912    2.50            3.91            5.00            44.60           
1913    1.50            3.35            5.50            44.79           
1914    2.00            3.52            5.00            44.68           
1915    1.00            2.50            4.00            45.38           
1916    0.50            2.85            5.00            45.44           
1917    1.50            3.35            6.00            45.22           
1918    1.50            3.31            5.00            44.98           
1919    2.50            4.35            6.00            43.99           
1920    2.00            4.27            6.50            44.09           
1921    0.50            1.94            3.50            45.66           
1922    1.00            2.90            5.00            45.52           
1923    2.00            3.46            5.50            44.82           
1924    2.00            3.82            5.50            44.77           
1925    2.00            4.02            6.50            45.04           
1926    0.50            2.16            4.00            45.51           
1927    1.50            3.55            5.50            44.79           
1928    1.50            3.43            5.00            45.15           
1929    2.00            3.99            6.50            44.84           
1930    2.50            4.22            5.50            43.94           
1931    2.00            3.33            5.00            44.79           
1932    2.50            4.12            5.50            44.28           
1933    1.50            2.62            4.50            45.08           
1934    1.00            4.08            7.50            44.84           
1935    1.00            3.36            5.50            45.46           
1936    1.00            2.26            4.00            45.99           
1937    2.00            4.80            6.50            44.10           
1938    2.00            4.27            6.00            44.70           
1939    1.50            3.10            4.50            45.70           
1940    3.00            4.67            6.50            44.20           
1941    1.00            3.47            5.50            45.26           
1942    2.50            4.54            6.00            44.05           
1943    2.00            4.62            6.50            44.36           
1944    1.00            2.83            5.00            45.69           
1945    1.00            2.81            4.00            45.47           
1946    1.00            3.08            5.00            45.64           
1947    2.50            4.35            6.50            44.67           
1948    3.00            4.86            6.50            44.23           
1949    3.50            4.98            6.50            43.96           
1950    2.00            3.84            6.00            45.30           
1951    3.00            4.91            6.00            44.02           
1952    1.00            2.55            3.50            45.47           
1953    2.50            4.44            6.00            44.50           
1954    1.00            2.85            5.00            45.63           
1955    0.50            2.65            4.00            45.71           
1956    3.00            4.83            6.50            44.08           
1957    2.50            3.68            5.50            44.62           
1958    2.00            4.39            5.50            44.76           
1959    1.50            3.29            5.00            45.27           
1960    3.00            4.11            6.00            44.45           
1961    3.50            4.96            6.50            43.88           
1962    3.50            5.23            7.00            43.84           
1963    2.00            3.49            5.00            45.25           
1964    3.50            5.09            6.50            43.92           
1965    2.00            3.68            5.50            44.64           
1966    1.50            3.17            5.00            45.31           
1967    3.00            5.02            7.00            43.83           
1968    2.00            3.80            5.50            44.94           
1969    3.50            4.96            6.50            44.07           
1970    2.00            3.95            6.00            45.34           
1971    1.00            3.92            5.50            45.20           
1972    1.00            2.80            4.50            45.82           
1973    1.50            3.39            5.50            45.46           
1974    2.50            4.18            6.00            44.96           
1975    1.50            3.80            5.50            45.19           
1976    2.00            3.54            5.00            44.85           
1977    1.00            3.35            5.00            45.37           
1978    2.00            3.65            5.50            45.42           
1979    1.00            3.51            5.50            45.02           
1980    1.00            2.49            4.00            45.58           
1981    1.00            2.67            4.50            45.65           
1982    3.00            4.92            6.50            44.28           
1983    0.50            2.73            4.50            45.49           
1984    2.00            3.73            5.50            44.90           
1985    0.50            2.76            5.00            45.62           
1986    2.00            3.71            5.50            44.82           
1987    3.00            4.99            7.00            43.95           
1988    3.00            5.19            7.00            44.17           
1989    2.00            3.74            5.00            45.18           
1990    1.50            3.64            5.00            45.05           
1991    3.00            4.95            7.50            44.34           
1992    1.50            3.49            5.00            45.33           
1993    2.00            3.97            6.50            45.26           
1994    1.50            3.23            5.00            45.46           
1995    2.50            3.81            5.00            44.66           
1996    1.50            3.62            5.50            45.55           
1997    2.00            4.33            6.00            44.91           
1998    1.00            3.32            5.00            45.45           
1999    1.50            3.63            6.00            45.21           
2000    2.00            4.67            7.00            45.05           
2001    1.00            2.80            4.50            45.44           
2002    1.50            3.45            5.50            45.22           
2003    0.50            2.13            4.00            46.62           
2004    2.00            4.62            6.50            44.95           
2005    2.50            3.81            5.50            44.51           
2006    2.00            3.08            4.50            45.00           
2007    2.00            3.68            5.00            44.52           
2008    2.00            4.14            6.00            44.48           
2009    3.50            4.46            6.00            43.94           
2010    2.50            4.52            6.00            44.43           
2011    1.00            2.43            3.50            45.34           
2012    2.00            4.35            6.50            44.68           
2013    2.00            3.13            4.00            44.81           
2014    1.00            2.71            5.00            45.52           
2015    1.50            3.33            5.00            45.08           
2016    1.50            2.85            5.00            45.35           
2017    2.00            4.05            6.00            45.09           
2018    1.50            3.37            5.50            45.60           
2019    2.50            4.45            6.00            44.48           
2020    1.50            3.74            5.50            45.27           
2021    1.00            3.38            5.00            45.44           
2022    1.50            3.92            5.50            45.14           
2023    2.00            3.03            4.50            45.54           
2024    2.00            3.73            5.50            44.92           
2025    1.50            3.97            5.50            44.66           
2026    2.00            3.29            5.50            45.43           
2027    0.50            2.68            4.50            45.84           
2028    0.50            2.67            4.00            45.46           
2029    1.00            3.05            5.50            45.40           
2030    2.00            3.92            6.00            44.72           
2031    1.50            3.50            5.50            45.00           
2032    1.50            3.34            5.00            45.13           
2033    1.50            3.31            5.50            45.22           
2034    2.00            4.49            6.50            44.75           
2035    2.50            4.08            6.00            45.07           
2036    1.50            3.97            5.50            44.53           
2037    1.00            3.71            6.00            45.73           
2038    3.00            4.64            6.50            44.37           
2039    3.00            4.16            5.50            44.13           
2040    2.00            3.76            5.50            44.96           
2041    3.00            4.71            6.50            44.11           
2042    1.50            3.52            5.50            45.73           
2043    1.50            3.70            5.50            45.12           
2044    3.00            4.66            6.50            44.60           
2045    1.50            3.17            4.50            45.28           
2046    3.00            5.05            7.50            43.58           
2047    1.50            3.62            5.50            44.85           
2048    3.50            5.02            6.50            44.09           
2049    2.00            3.75            5.50            44.90           
2050    1.50            3.02            4.50            45.16           
2051    1.50            2.68            4.50            45.45           
2052    3.00            4.44            6.00            44.34           
2053    2.50            4.20            6.00            44.62           
2054    2.50            4.16            6.00            44.63           
2055    2.50            4.40            6.00            44.43           
2056    1.50            3.94            5.50            44.87           
2057    2.50            4.36            6.00            44.40           
2058    2.00            3.92            5.50            44.83           
2059    1.00            2.81            4.00            45.47           
2060    2.50            3.71            5.00            44.66           
2061    2.50            3.97            5.00            44.35           
2062    1.00            3.21            5.00            44.98           
2063    1.00            3.10            5.00            45.23           
2064    2.00            3.33            5.00            44.62           
2065    1.50            3.40            5.50            45.08           
2066    3.00            4.69            6.00            44.11           
2067    1.50            3.72            6.00            45.26           
2068    2.00            3.66            5.50            44.76           
2069    2.00            3.33            5.50            44.93           
2070    2.00            3.94            5.50            45.30           
2071    1.50            3.38            5.00            44.82           
2072    3.00            4.71            6.50            44.27           
2073    1.00            2.88            4.50            45.38           
2074    1.00            3.33            5.50            45.11           
2075    2.50            3.84            5.50            44.65           
2076    2.00            3.70            5.50            45.00           
2077    2.50            3.93            5.00            44.65           
2078    1.50            2.65            4.50            45.65           
2079    1.50            3.31            6.00            45.48           
2080    1.50            3.83            6.00            45.35           
2081    2.50            3.82            6.00            44.64           
2082    2.50            4.24            5.50            44.60           
2083    1.50            3.99            6.50            45.12           
2084    1.00            2.74            5.50            45.62           
2085    1.50            4.25            6.00            44.54           
2086    2.00            3.24            5.50            45.34           
2087    3.00            4.58            6.00            44.40           
2088    2.50            4.03            6.00            44.64           
2089    2.50            4.83            6.50            44.18           
2090    1.00            2.78            4.00            45.72           
2091    2.00            3.67            5.00            44.76           
2092    2.50            4.48            6.00            44.58           
2093    2.00            4.14            5.50            44.62           
2094    1.00            3.05            4.00            45.80           
2095    1.50            3.66            6.00            44.97           
2096    1.50            3.83            6.00            45.45           
2097    2.50            4.30            6.00            44.77           
2098    1.00            2.53            4.00            45.67           
2099    2.00            4.00            6.00            44.85           
2100    2.50            4.29            6.00            44.41           
2101    1.00            3.37            5.50            45.39           
2102    1.50            3.65            5.50            44.87           
2103    2.00            3.49            6.00            45.03           
2104    2.00            3.79            5.00            44.84           
2105    3.00            4.55            6.00            44.31           
2106    1.50            2.99            4.50            45.42           
2107    2.00            3.68            5.50            44.91           
2108    2.50            3.83            5.50            45.11           
2109    1.50            3.43            4.50            45.04           
2110    2.00            4.60            6.50            44.41           
2111    3.50            5.01            7.00            44.27           
2112    2.50            3.98            5.00            44.60           
2113    1.00            2.94            5.50            45.52           
2114    2.50            3.76            5.00            44.58           
2115    1.00            2.68            4.50            45.86           
2116    1.00            2.99            5.00            46.00           
2117    1.50            2.68            4.00            45.74           
2118    2.00            3.74            5.50            45.12           
2119    1.00            2.59            4.00            45.75           
2120    2.00            3.24            4.50            45.35           
2121    2.00            3.45            5.50            45.57           
2122    2.00            3.52            6.00            45.99           
2123    1.50            3.89            6.00            45.86           
2124    3.00            4.81            6.00            44.75           
2125    3.00            4.71            6.50            45.58           
2126    1.00            3.21            5.50            45.99           
2127    2.00            3.84            5.50            46.14           
2128    1.50            3.15            5.00            45.82           
2129    0.50            2.49            4.50            45.70           
2130    2.00            3.77            5.00            46.87           
2131    2.50            4.26            6.00            44.75           
2132    2.50            3.91            5.50            44.32           
2133    1.50            3.00            5.50            45.39           
2134    1.50            3.31            5.00            44.96           
2135    2.50            4.12            5.50            44.09           
2136    3.00            4.89            6.50            43.51           
2137    0.50            1.81            4.00            46.14           
2138    2.00            4.08            6.50            45.44           
2139    3.00            4.79            6.50            44.76           
2140    2.50            4.85            6.50            44.09           
2141    1.00            2.87            5.00            46.09           
2142    1.50            2.70            4.00            45.85           
2143    1.50            3.88            5.50            44.78           
2144    2.00            3.72            6.00            44.83           
2145    0.50            2.99            4.50            45.06           
2146    1.50            3.74            5.00            44.43           
2147    1.00            2.67            4.00            44.95           
2148    1.00            2.84            5.00            44.83           
2149    2.00            3.61            5.50            44.51           
2150    1.50            3.45            5.00            44.93           
2151    0.50            3.37            5.50            45.33           
2152    1.00            3.43            5.50            45.33           
2153    1.00            2.67            4.50            45.54           
2154    1.00            2.95            4.50            45.31           
2155    1.50            2.74            4.00            45.33           
2156    3.00            4.58            6.00            44.58           
2157    1.50            2.87            4.00            45.10           
2158    2.50            4.36            6.00            44.62           
2159    2.50            4.57            6.50            43.98           
2160    1.00            2.54            4.50            45.20           
2161    2.50            3.66            5.00            44.56           
2162    0.50            2.25            4.00            45.58           
2163    1.50            3.16            4.50            45.03           
2164    2.50            3.97            6.00            45.13           
2165    1.50            3.21            5.00            45.35           
2166    1.50            3.29            5.00            45.34           
2167    1.00            2.61            4.50            45.95           
2168    2.00            3.66            5.50            44.85           
2169    2.00            3.39            5.50            45.23           
2170    1.00            2.66            4.00            45.81           
2171    2.00            3.36            4.50            45.07           
2172    2.00            3.64            5.00            44.46           
2173    1.00            2.16            3.50            45.84           
2174    1.50            3.45            5.00            45.17           
2175    2.00            3.57            6.00            45.08           
2176    1.50            2.63            4.00            45.86           
2177    2.50            4.34            6.50            44.67           
2178    1.50            3.59            5.00            44.98           
2179    1.50            3.27            5.00            45.27           
2180    2.50            3.95            6.00            45.50           
2181    1.00            2.67            4.50            46.04           
2182    2.50            3.68            5.00            44.69           
2183    2.00            3.53            5.50            45.38           
2184    2.50            4.73            6.50            44.39           
2185    3.00            5.01            7.00            44.11           
2186    1.50            3.38            5.00            45.85           
2187    2.00            4.34            6.00            44.91           
2188    2.00            3.44            4.50            45.64           
2189    2.50            4.18            5.50            44.79           
2190    0.50            2.24            4.00            46.03           
2191    1.50            3.25            5.00            45.19           
2192    2.00            3.05            4.50            44.89           
2193    2.50            4.64            6.50            44.10           
2194    1.50            3.40            5.00            45.03           
2195    2.00            4.64            6.50            44.33           
2196    1.00            2.99            4.00            44.97           
2197    0.50            2.01            3.50            45.54           
2198    0.50            2.44            4.00            45.27           
2199    2.50            4.08            6.00            44.39           
2200    1.50            4.01            5.50            45.33           
2201    2.00            4.09            6.00            45.16           
2202    2.50            4.58            6.00            44.67           
2203    1.00            2.34            4.00            45.75           
2204    2.00            3.64            5.00            44.91           
2205    3.00            4.67            6.50            44.27           
2206    1.50            2.95            5.00            45.39           
2207    0.50            2.14            3.50            45.91           
2208    1.50            2.73            4.50            45.78           
2209    1.50            3.59            5.00            45.30           
2210    1.50            3.74            5.50            45.36           
2211    2.50            3.67            4.50            44.98           
2212    2.00            3.04            4.50            45.27           
2213    1.00            2.87            4.50            45.88           
2214    1.50            3.43            5.50            44.97           
2215    3.00            4.08            5.50            44.56           
2216    1.00            2.64            5.00            45.67           
2217    1.50            3.19            5.00            45.75           
2218    2.00            3.42            5.00            45.35           
2219    2.50            3.88            6.00            45.18           
2220    2.00            3.22            5.00            45.41           
2221    2.50            3.71            5.00            45.20           
2222    3.00            4.82            6.50            44.24           
2223    1.50            2.86            4.00            45.34           
2224    2.50            4.73            6.50            44.10           
2225    1.00            3.04            4.50            45.51           
2226    0.50            2.50            4.50            45.84           
2227    1.50            3.37            5.00            45.01           
2228    3.00            4.50            5.50            44.38           
2229    1.50            3.35            5.50            45.15           
2230    2.00            3.56            5.00            44.51           
2231    2.00            3.77            5.50            44.85           
2232    2.00            3.54            6.00            45.01           
2233    0.50            2.62            4.50            45.78           
2234    2.00            3.23            5.00            45.06           
2235    1.50            3.07            4.00            45.44           
2236    2.00            3.53            5.50            45.50           
2237    2.50            4.08            5.50            44.73           
2238    2.00            3.67            5.00            45.03           
2239    3.00            4.36            6.00            44.47           
2240    2.50            3.75            5.00            44.89           
2241    0.50            2.32            4.00            45.83           
2242    1.50            3.65            5.50            45.24           
2243    2.50            4.17            5.50            44.22           
2244    2.00            4.18            6.50            44.61           
2245    1.00            2.70            4.00            45.37           
2246    3.00            4.67            6.00            44.14           
2247    3.00            4.77            6.50            44.36           
2248    3.00            4.30            6.00            44.12           
2249    1.00            2.85            4.00            45.41           
2250    1.50            2.66            4.00            45.27           
2251    2.50            3.83            5.50            44.92           
2252    1.50            4.63            6.00            44.21           
2253    1.00            2.72            4.00            45.38           
2254    1.50            3.62            5.50            44.99           
2255    2.00            3.76            5.50            45.03           
2256    2.00            3.48            5.00            44.85           
2257    2.50            3.77            5.00            44.77           
2258    2.00            3.67            5.50            45.15           
2259    0.50            2.07            3.50            45.82           
2260    1.50            3.32            5.50            45.33           
2261    1.00            2.86            5.50            45.62           
2262    2.50            3.92            6.00            44.82           
2263    0.50            2.54            4.00            45.80           
2264    2.00            3.25            4.50            45.34           
2265    0.50            2.40            4.50            45.76           
2266    2.00            3.50            4.50            45.02           
2267    1.00            2.61            4.00            45.44           
2268    2.50            4.42            6.00            44.36           
2269    1.00            2.17            4.00            45.73           
2270    0.50            3.65            5.50            45.13           
2271    1.50            2.85            4.50            45.60           
2272    2.00            3.60            4.50            44.75           
2273    2.00            3.25            4.50            44.90           
2274    1.50            3.30            4.50            45.24           
2275    2.50            4.01            5.50            44.90           
2276    1.50            3.05            5.50            45.31           
2277    1.00            2.54            3.50            45.69           
2278    2.50            3.71            5.00            45.21           
2279    2.50            4.16            5.50            44.38           
2280    1.00            3.24            5.00            45.89           
2281    2.00            3.51            5.00            44.79           
2282    2.00            3.54            6.00            45.13           
2283    1.50            3.25            4.50            44.94           
2284    1.50            3.98            6.00            44.80           
2285    2.00            3.47            4.50            44.96           
2286    2.00            3.24            4.50            45.17           
2287    2.00            3.83            7.00            44.96           
2288    1.50            3.29            5.50            45.52           
2289    1.00            3.11            5.50            45.50           
2290    2.00            4.21            5.50            44.61           
2291    1.50            4.31            6.00            44.94           
2292    0.50            2.36            4.00            45.80           
2293    1.00            3.18            5.50            45.41           
2294    2.50            3.74            6.00            44.87           
2295    1.00            2.58            4.00            45.32           
2296    2.50            3.96            6.00            44.38           
2297    2.00            3.65            5.00            44.46           
2298    2.50            3.61            5.00            44.63           
2299    2.00            3.75            5.00            44.98           
2300    2.00            3.90            5.50            44.40           
2301    1.00            3.33            4.50            45.16           
2302    1.50            4.04            5.50            44.87           
2303    2.50            3.80            5.00            44.78           
2304    1.50            2.49            4.00            45.48           
2305    3.00            4.37            6.00            44.63           
2306    1.00            2.70            4.50            45.81           
2307    2.50            4.87            7.00            44.32           
2308    1.50            3.77            5.50            45.18           
2309    0.50            2.75            4.50            45.81           
2310    2.50            4.32            6.00            44.55           
2311    1.50            3.13            5.00            45.23           
2312    1.50            4.17            6.00            44.87           
2313    2.00            3.21            5.00            45.34           
2314    1.50            3.38            5.00            45.33           
2315    1.50            3.50            6.00            45.28           
2316    3.00            4.30            5.50            44.44           
2317    3.00            4.37            6.00            44.43           
2318    1.50            3.49            5.00            45.00           
2319    1.50            2.68            5.00            45.80           
2320    2.00            2.90            4.50            45.29           
2321    3.00            4.22            5.50            44.38           
2322    2.50            4.19            6.00            45.07           
2323    1.50            3.50            6.00            45.47           
2324    3.00            3.79            5.00            44.73           
2325    1.50            3.47            5.00            45.42           
2326    1.00            3.09            5.00            45.48           
2327    1.50            3.29            5.00            45.02           
2328    0.50            2.83            5.50            45.89           
2329    1.50            3.55            5.50            45.20           
2330    0.50            2.24            4.00            45.66           
2331    0.50            2.32            4.00            46.49           
2332    3.00            4.71            6.00            44.53           
2333    1.50            2.54            4.00            45.44           
2334    1.50            3.23            4.50            45.36           
2335    2.50            4.63            6.50            44.33           
2336    3.00            4.66            6.00            44.05           
2337    1.00            3.29            5.50            45.39           
2338    1.00            3.30            5.00            45.30           
2339    1.50            3.87            6.00            44.92           
2340    2.00            3.77            5.50            44.32           
2341    2.00            4.12            6.00            45.01           
2342    0.50            2.52            4.00            45.77           
2343    2.00            3.72            6.00            45.38           
2344    2.00            4.17            6.00            44.57           
2345    1.50            3.76            5.50            44.94           
2346    1.00            2.78            4.00            45.67           
2347    3.00            4.47            6.00            44.57           
2348    0.00            2.16            4.50            45.95           
2349    1.00            4.14            6.50            45.15           
2350    2.00            3.46            5.00            45.05           
2351    1.50            2.91            4.50            45.53           
2352    2.00            3.94            5.50            45.09           
2353    3.00            4.56            6.50            44.41           
2354    1.00            3.42            5.00            45.50           
2355    2.00            3.44            5.00            45.06           
2356    1.00            2.21            4.00            45.80           
2357    0.50            2.71            5.00            45.79           
2358    2.50            4.25            6.00            45.08           
2359    2.00            3.10            4.50            45.10           
2360    3.00            4.55            6.50            44.11           
2361    1.00            2.41            4.00            45.43           
2362    1.50            2.60            4.00            45.98           
2363    2.00            3.46            5.00            44.99           
2364    0.50            1.53            3.00            46.30           
2365    0.50            3.01            5.00            45.42           
2366    1.00            3.29            6.00            45.23           
2367    2.50            4.85            6.50            44.46           
2368    3.50            4.94            6.50            43.79           
2369    1.00            2.49            4.50            45.65           
2370    1.50            3.66            5.50            45.04           
2371    2.00            2.99            4.50            45.30           
2372    2.00            3.34            5.50            45.08           
2373    1.50            3.20            5.00            45.39           
2374    1.50            3.51            5.50            45.69           
2375    2.50            4.12            5.50            44.92           
2376    3.00            4.24            5.50            44.59           
2377    1.00            2.77            4.50            45.36           
2378    2.50            3.97            6.00            44.93           
2379    2.00            3.96            5.00            44.44           
2380    1.00            2.96            4.50            45.52           
2381    2.00            4.36            6.00            44.99           
2382    2.50            4.00            6.00            44.66           
2383    1.50            3.32            4.50            45.11           
2384    2.00            4.12            5.50            44.53           
2385    2.50            4.22            5.50            44.52           
2386    1.50            3.38            5.00            45.27           
2387    2.00            3.24            5.00            44.98           
2388    1.50            3.75            5.50            46.29           
2389    2.00            3.20            4.50            45.30           
2390    1.50            3.35            5.00            45.15           
2391    1.00            3.58            5.50            45.34           
2392    1.00            2.58            4.00            45.69           
2393    1.50            3.22            5.50            45.71           
2394    1.50            3.23            5.00            45.45           
2395    1.50            3.76            5.50            45.43           
2396    1.00            2.56            4.00            45.86           
2397    2.00            3.31            4.50            45.05           
2398    1.50            3.26            5.00            44.99           
2399    2.00            4.34            6.50            44.31           
2400    1.50            3.69            5.50            44.91           
2401    1.50            3.42            5.00            44.75           
2402    2.50            3.87            5.00            44.36           
2403    2.00            4.10            5.50            44.13           
2404    1.00            3.20            5.50            44.80           
2405    2.50            4.00            6.00            44.27           
2406    1.50            2.77            4.50            45.38           
2407    1.50            3.01            5.00            45.06           
2408    2.50            4.22            5.50            44.17           
2409    1.00            3.22            4.50            44.46           
2410    1.00            2.84            4.50            45.21           
2411    3.00            4.17            5.50            44.08           
2412    1.00            2.88            4.50            45.24           
2413    1.50            2.92            5.50            45.36           
2414    1.50            3.39            5.00            44.78           
2415    2.00            4.27            6.00            44.33           
2416    2.00            3.15            5.00            44.85           
2417    1.50            3.00            4.50            45.24           
2418    0.50            2.02            4.00            45.65           
2419    2.50            4.54            7.00            44.26           
2420    2.00            3.94            5.50            44.51           
2421    2.50            4.24            6.00            43.88           
2422    1.00            3.03            5.00            45.37           
2423    1.50            3.30            5.00            45.03           
2424    1.50            3.23            5.00            45.38           
2425    3.00            4.23            5.50            44.10           
2426    2.50            4.31            6.50            43.91           
2427    2.50            3.63            5.50            44.37           
2428    2.50            4.27            6.00            44.29           
2429    2.00            3.41            4.50            45.04           
2430    2.50            4.60            6.00            44.06           
2431    1.00            3.17            5.00            45.22           
2432    2.00            3.51            5.00            44.88           
2433    1.00            3.09            5.00            45.55           
2434    1.50            3.20            4.50            45.42           
2435    2.00            3.00            4.00            45.76           
2436    1.00            2.63            4.00            45.53           
2437    2.50            3.75            5.50            44.77           
2438    1.00            2.63            4.00            45.95           
2439    1.50            3.38            5.00            45.02           
2440    2.50            4.55            6.00            44.56           
2441    3.00            4.70            6.50            44.53           
2442    1.00            2.45            4.00            45.63           
2443    1.50            3.19            5.50            45.25           
2444    2.50            4.59            7.00            44.33           
2445    1.00            2.67            4.00            45.41           
2446    2.00            3.09            4.00            45.25           
2447    3.00            4.10            5.50            44.53           
2448    2.50            4.18            6.00            44.50           
2449    2.00            3.92            6.00            44.88           
2450    2.00            3.75            5.50            45.05           
2451    1.50            3.76            5.00            44.80           
2452    2.50            4.10            5.50            44.64           
2453    0.50            2.46            4.00            45.62           
2454    2.50            4.65            6.00            44.34           
2455    1.50            3.12            5.00            45.35           
2456    2.00            4.03            5.50            45.00           
2457    3.50            4.83            6.00            44.05           
2458    2.00            3.60            5.00            44.98           
2459    1.50            3.35            6.00            45.47           
2460    2.00            3.35            4.50            44.99           
2461    2.50            5.00            7.00            44.06           
2462    1.00            2.32            3.50            45.76           
2463    1.00            3.17            5.00            45.48           
2464    1.50            3.08            5.50            45.40           
2465    1.00            2.53            4.50            45.87           
2466    4.00            4.92            6.50            43.94           
2467    1.50            2.99            4.50            45.40           
2468    2.00            4.34            6.00            44.72           
2469    2.00            3.65            5.00            44.83           
2470    1.50            3.76            6.00            45.19           
2471    2.50            3.79            5.50            44.57           
2472    2.00            3.41            4.50            44.69           
2473    2.50            4.18            6.50            44.55           
2474    1.00            2.53            4.50            45.78           
2475    1.00            2.64            4.50            45.68           
2476    2.50            4.25            5.50            44.53           
2477    1.50            3.78            5.50            44.84           
2478    2.00            3.60            5.00            44.72           
2479    1.50            3.06            4.50            45.40           
2480    2.00            3.92            5.50            44.76           
2481    2.00            3.75            5.50            44.72           
2482    2.00            3.46            5.50            44.86           
2483    2.00            4.17            6.00            45.07           
2484    1.00            3.92            5.50            44.49           
2485    1.00            3.22            4.50            45.07           
2486    1.00            2.89            4.50            45.35           
2487    2.00            4.08            6.00            44.76           
2488    2.50            4.21            6.00            44.34           
2489    2.50            4.55            6.00            44.08           
2490    1.50            3.88            5.50            44.80           
2491    2.00            3.81            6.00            44.45           
2492    1.50            3.40            5.50            45.13           
2493    2.00            3.66            5.50            44.71           
2494    2.00            3.69            5.00            44.44           
2495    2.00            4.10            5.50            44.86           
2496    1.50            3.19            5.00            45.13           
