environment: procgen:procgen-heist-v0
number_generations: 2500
number_validation_runs: 100
number_rounds: 20
maximum_env_seed: 100000
brain
	type: CTRNN
	delta_t: 0.05
	number_neurons: 200
	v_mask: random
	v_mask_density: 0.005
	w_mask: random
	w_mask_density: 0.2
	t_mask: random
	t_mask_density: 0.1
	clipping_range_min: -1.0
	clipping_range_max: 1.0
optimizer
	type: CMA-ES-Deap
	population_size: 112
	sigma: 1.0

Genome Size: 20684
Free Parameters: {'V': 12367, 'W': 8012, 'T': 305}
Inputs: 12288
Outputs: 15

--------------------------------------------------------------------------------
gen     min             mean            max             elapsed time (s)
1885    1.50            3.17            5.00            45.41           
1886    0.50            1.71            3.00            45.78           
1887    1.50            3.85            5.50            44.54           
1888    1.50            3.10            5.00            45.43           
1889    1.00            2.80            4.50            45.49           
1890    1.00            2.96            5.00            45.22           
1891    1.50            3.31            5.00            44.92           
1892    4.00            5.39            7.50            43.81           
1893    2.00            4.43            6.50            44.76           
1894    3.00            5.36            8.00            44.09           
1895    4.00            5.09            6.50            43.29           
1896    2.50            4.22            6.50            44.87           
1897    3.50            5.14            7.00            43.90           
1898    1.00            2.26            4.00            46.06           
1899    2.50            4.04            5.50            44.24           
1900    1.50            2.92            4.50            44.94           
1901    0.50            2.50            4.50            45.49           
1902    1.50            2.54            4.00            45.16           
1903    2.50            3.81            5.00            44.16           
1904    3.50            5.12            6.00            43.99           
1905    3.00            4.97            6.50            44.20           
1906    3.00            4.86            7.50            44.52           
1907    2.00            3.77            5.00            45.15           
1908    1.00            2.95            5.00            45.63           
1909    1.50            2.95            4.50            45.30           
1910    2.00            3.80            5.00            44.72           
1911    0.50            2.13            3.50            46.03           
1912    2.50            3.79            5.50            44.85           
1913    1.50            2.72            4.00            45.61           
1914    2.00            3.13            5.00            45.13           
1915    1.50            3.07            4.50            45.10           
1916    2.00            3.86            6.00            44.74           
1917    1.00            2.77            4.00            44.85           
1918    1.50            3.35            5.00            44.85           
1919    0.50            1.59            3.50            45.94           
1920    2.50            4.47            6.00            44.27           
1921    2.00            3.71            5.00            44.64           
1922    2.50            4.05            6.00            44.08           
1923    1.00            2.55            4.50            45.19           
1924    2.00            5.04            6.50            44.23           
1925    0.50            2.04            4.00            45.55           
1926    2.00            3.30            4.50            44.96           
1927    1.50            2.51            4.00            44.83           
1928    1.00            2.82            5.50            45.24           
1929    2.00            4.09            6.00            44.68           
1930    3.00            4.29            5.50            44.36           
1931    1.50            2.26            3.50            45.92           
1932    3.50            5.29            7.50            43.88           
1933    2.50            4.90            7.00            44.23           
1934    1.50            3.50            5.50            45.24           
1935    2.50            3.98            6.00            44.47           
1936    3.00            4.34            6.00            44.42           
1937    2.50            3.80            5.50            44.58           
1938    1.00            2.51            4.50            45.84           
1939    3.00            4.21            5.50            44.28           
1940    3.50            5.04            7.00            44.12           
1941    2.00            3.41            4.50            44.84           
1942    3.00            4.75            6.00            43.86           
1943    1.00            2.92            5.50            45.39           
1944    2.50            3.69            6.00            44.52           
1945    3.00            4.64            6.00            43.61           
1946    2.50            4.09            5.50            44.47           
1947    2.00            3.53            5.50            44.73           
1948    2.00            4.07            5.50            44.54           
1949    1.00            2.91            4.50            45.33           
1950    2.00            3.51            5.00            44.57           
1951    2.00            3.95            5.50            44.22           
1952    1.50            3.34            5.00            44.99           
1953    2.00            3.73            5.50            44.67           
1954    2.50            3.63            5.00            44.42           
1955    2.50            4.20            6.00            44.51           
1956    1.50            3.42            5.00            44.98           
1957    1.50            3.12            4.50            44.85           
1958    3.00            4.71            5.50            43.64           
1959    1.50            3.15            4.00            44.79           
1960    3.50            4.78            6.00            43.66           
1961    2.50            4.42            6.00            44.03           
1962    1.00            3.84            5.00            44.68           
1963    2.50            4.31            6.00            44.43           
1964    2.50            3.85            5.50            44.30           
1965    0.50            1.59            3.00            45.68           
1966    2.50            4.39            6.00            44.37           
1967    3.50            4.48            6.00            43.96           
1968    1.00            2.95            6.00            45.36           
1969    0.50            1.81            3.00            45.56           
1970    1.50            3.91            5.50            44.51           
1971    2.50            3.92            5.50            44.53           
1972    0.50            1.91            4.00            46.02           
1973    2.50            4.60            7.00            43.90           
1974    2.00            4.42            6.50            44.57           
1975    2.50            3.90            6.50            44.61           
1976    2.00            4.21            5.50            44.68           
1977    2.00            3.24            4.00            44.78           
1978    1.50            2.24            4.50            45.52           
1979    1.50            3.87            5.50            44.63           
1980    1.50            3.23            5.00            45.06           
1981    1.50            3.52            5.50            44.81           
1982    2.50            3.95            6.00            44.45           
1983    1.00            2.40            3.50            45.27           
1984    1.00            3.05            5.00            45.01           
1985    1.50            2.83            4.50            45.08           
1986    1.50            3.16            5.00            45.06           
1987    0.50            1.51            3.50            45.99           
1988    2.50            4.28            6.50            43.97           
1989    2.00            4.29            5.50            44.14           
1990    2.50            3.99            5.50            44.24           
1991    3.00            4.97            6.50            43.86           
1992    2.00            3.13            4.50            44.45           
1993    1.00            2.97            4.50            45.36           
1994    2.00            3.83            5.50            44.58           
1995    3.00            3.85            5.00            43.92           
1996    2.00            3.43            5.00            44.45           
1997    1.50            3.62            5.50            44.52           
1998    0.50            2.31            3.50            45.56           
1999    1.00            2.92            4.50            45.13           
2000    1.50            2.85            4.00            45.08           
2001    2.00            4.17            6.00            44.51           
2002    1.50            2.67            4.50            45.63           
2003    1.50            3.66            5.00            44.78           
2004    2.00            3.39            5.00            44.95           
2005    2.50            3.87            5.50            44.23           
2006    1.50            3.17            5.00            45.37           
2007    2.00            4.17            6.00            44.52           
2008    1.50            2.89            4.50            45.45           
2009    2.50            4.34            6.00            44.42           
2010    0.50            2.44            4.50            45.65           
2011    2.00            4.16            6.50            44.65           
2012    1.50            2.79            4.00            44.90           
2013    1.50            3.08            4.50            45.02           
2014    2.50            3.99            6.00            44.43           
2015    2.00            3.15            5.00            44.82           
2016    2.50            3.75            5.50            44.50           
2017    2.50            4.11            6.00            44.54           
2018    3.00            4.33            5.50            44.23           
2019    1.50            3.55            5.50            44.91           
2020    2.50            3.81            5.50            44.53           
2021    0.50            1.70            3.00            46.16           
2022    2.00            4.11            6.00            44.98           
2023    1.50            3.54            5.00            44.72           
2024    1.00            3.23            5.50            45.25           
2025    1.00            2.90            4.50            45.55           
2026    2.50            3.75            5.00            44.59           
2027    1.50            3.03            5.00            45.38           
2028    1.00            2.56            5.50            45.37           
2029    1.50            3.11            5.00            45.06           
2030    1.50            2.71            4.50            45.33           
2031    1.00            2.43            4.00            45.36           
2032    2.50            4.35            5.50            44.05           
2033    0.50            1.71            3.00            46.03           
2034    2.50            4.31            5.50            44.41           
2035    2.50            4.27            5.50            44.37           
2036    1.00            3.40            5.00            45.12           
2037    2.00            4.80            6.50            43.76           
2038    1.00            2.84            5.00            45.25           
2039    1.50            2.79            4.00            45.31           
2040    1.00            2.58            4.50            45.58           
2041    2.00            3.18            4.50            45.50           
2042    2.50            3.68            5.00            44.51           
2043    1.50            3.09            5.00            44.83           
2044    2.00            3.77            5.50            44.56           
2045    2.00            3.60            5.00            44.63           
2046    2.50            4.42            6.00            44.29           
2047    1.00            2.61            4.00            45.13           
2048    2.00            3.52            6.00            45.01           
2049    1.50            2.76            4.00            44.92           
2050    1.50            3.12            5.00            44.77           
2051    1.50            3.26            5.00            45.19           
2052    3.00            4.31            5.50            44.05           
2053    3.00            5.03            6.50            43.75           
2054    0.50            2.80            4.50            45.52           
2055    0.50            2.28            4.00            46.58           
2056    1.50            2.50            3.50            45.20           
2057    2.50            3.69            5.50            44.36           
2058    2.00            3.61            5.50            44.65           
2059    2.00            3.50            5.00            44.93           
2060    2.00            3.56            5.50            45.31           
2061    1.50            3.46            5.00            45.10           
2062    1.50            2.62            4.00            45.35           
2063    2.00            3.61            5.00            45.31           
2064    3.50            5.58            7.00            44.14           
2065    2.00            3.68            5.50            45.14           
2066    2.00            3.45            4.50            45.02           
2067    0.50            2.58            4.50            45.68           
2068    1.50            2.90            4.50            45.69           
2069    1.50            3.32            5.00            45.08           
2070    2.50            3.83            5.00            44.65           
2071    1.00            3.39            5.50            45.08           
2072    2.00            3.30            5.00            45.45           
2073    0.50            2.56            4.00            45.54           
2074    2.00            3.83            5.50            44.63           
2075    1.50            3.90            6.00            44.71           
2076    2.00            2.83            4.00            44.70           
2077    2.00            4.08            6.00            44.37           
2078    1.00            2.38            4.50            45.32           
2079    3.00            4.34            5.50            44.32           
2080    2.00            3.63            5.50            44.80           
2081    2.50            4.80            6.50            44.05           
2082    3.50            5.41            7.50            43.22           
2083    2.50            3.79            5.50            44.90           
2084    1.00            2.83            4.50            45.18           
2085    2.00            4.04            5.50            44.14           
2086    0.50            2.94            5.50            45.82           
2087    1.50            3.35            5.00            44.94           
2088    2.00            3.91            5.50            44.76           
2089    2.50            4.01            5.50            44.75           
2090    2.50            4.12            5.50            44.09           
2091    2.00            3.50            5.50            44.54           
2092    1.50            3.39            5.50            44.75           
2093    2.00            3.46            5.50            44.59           
2094    1.50            3.21            5.00            45.01           
2095    2.00            3.75            5.00            44.57           
2096    2.50            4.07            5.50            44.31           
2097    1.50            3.00            5.50            44.98           
2098    2.50            3.68            5.00            44.50           
2099    1.50            2.33            3.50            45.44           
2100    0.50            1.86            3.50            45.81           
2101    2.50            4.13            6.00            44.20           
2102    0.50            2.10            4.00            45.93           
2103    1.00            2.25            3.50            45.16           
2104    1.00            1.87            3.50            45.57           
2105    2.50            3.79            5.50            44.35           
2106    1.50            3.13            4.50            45.04           
2107    3.50            5.09            6.50            43.28           
2108    2.00            3.88            5.50            44.26           
2109    1.50            3.12            5.00            44.97           
2110    1.00            3.44            5.00            44.73           
2111    3.00            4.50            6.00            43.98           
2112    1.50            3.01            4.00            44.85           
2113    2.50            4.99            7.00            43.94           
2114    1.50            3.65            6.00            44.72           
2115    2.50            3.81            5.00            44.21           
2116    2.50            4.67            6.50            43.91           
2117    2.50            4.38            6.00            44.12           
2118    2.50            3.96            6.00            44.44           
2119    1.50            2.77            4.00            45.27           
2120    1.50            3.13            5.00            45.67           
2121    2.00            3.60            5.50            45.66           
2122    2.00            3.46            5.50            45.39           
2123    1.00            3.28            5.00            46.61           
2124    1.50            4.20            6.00            46.35           
2125    1.00            3.01            5.00            46.98           
2126    2.50            4.71            7.00            45.26           
2127    3.00            4.72            7.00            44.96           
2128    0.50            1.97            3.50            45.94           
2129    1.00            2.30            3.50            45.37           
2130    1.50            3.72            6.00            45.01           
2131    1.50            3.36            5.50            45.46           
2132    1.50            3.03            5.00            45.53           
2133    2.50            4.65            6.00            44.37           
2134    1.00            1.96            3.50            46.16           
2135    1.50            3.00            4.00            45.27           
2136    1.00            3.07            5.00            44.78           
2137    2.00            3.52            4.50            44.21           
2138    2.00            2.86            4.00            44.36           
2139    1.00            2.45            4.00            45.42           
2140    2.50            4.49            5.50            43.65           
2141    1.00            2.47            5.00            45.37           
2142    2.00            3.31            5.00            44.73           
2143    2.00            3.64            5.00            44.12           
2144    2.50            4.13            6.00            44.08           
2145    1.50            2.71            4.00            44.87           
2146    3.50            5.34            7.00            43.34           
2147    2.00            3.74            5.50            44.22           
2148    1.50            3.87            6.50            44.63           
2149    2.50            3.53            4.50            44.18           
2150    1.00            2.48            4.00            45.15           
2151    2.00            3.95            5.50            44.51           
2152    3.00            5.75            7.00            43.13           
2153    2.50            4.14            5.50            43.86           
2154    1.50            3.40            5.00            44.82           
2155    1.50            3.34            5.00            45.30           
2156    2.00            3.51            5.00            45.01           
2157    2.00            3.85            5.50            44.86           
2158    2.00            3.51            5.00            45.07           
2159    1.50            3.32            6.00            45.20           
2160    1.50            3.75            5.00            44.95           
2161    3.00            4.54            6.00            44.16           
2162    0.50            1.45            3.00            46.20           
2163    1.50            3.04            4.00            45.10           
2164    3.00            4.31            6.00            44.36           
2165    2.50            4.13            6.00            44.47           
2166    2.00            4.20            6.50            44.76           
2167    0.00            2.10            3.00            46.21           
2168    1.50            2.80            4.50            45.55           
2169    2.00            3.42            5.00            45.11           
2170    2.00            3.64            5.00            44.77           
2171    2.50            4.24            6.00            44.54           
2172    1.00            3.03            6.00            45.50           
2173    1.50            3.04            4.50            45.45           
2174    2.50            3.35            4.50            44.70           
2175    2.00            3.81            5.00            44.53           
2176    2.50            4.14            6.50            43.91           
2177    0.50            2.05            4.00            45.99           
2178    1.50            3.75            5.50            44.86           
2179    2.50            3.98            5.50            44.30           
2180    3.00            4.46            6.50            44.06           
2181    2.00            3.93            5.50            44.38           
2182    1.00            3.05            4.50            44.95           
2183    2.00            3.22            4.50            44.84           
2184    2.50            3.65            5.50            44.88           
2185    2.00            3.68            5.00            44.65           
2186    2.50            4.30            6.50            44.44           
2187    1.50            3.16            4.50            45.13           
2188    1.00            2.81            4.50            45.71           
2189    1.00            3.20            5.50            45.03           
2190    2.00            3.67            5.00            44.84           
2191    2.00            3.67            5.00            44.59           
2192    2.00            3.83            5.00            44.56           
2193    2.50            4.21            6.00            44.30           
2194    2.50            4.52            6.00            44.07           
2195    3.00            4.57            6.00            44.22           
2196    1.00            2.58            4.00            45.73           
2197    1.50            3.26            4.50            45.15           
2198    1.50            4.20            6.00            44.69           
2199    2.50            4.50            6.00            44.55           
2200    2.00            4.20            6.00            44.64           
2201    3.00            4.47            6.00            44.65           
2202    2.00            3.39            4.50            45.14           
2203    2.50            4.06            5.50            44.69           
2204    1.50            3.04            4.50            45.24           
2205    1.50            3.57            5.50            45.11           
2206    1.00            2.56            4.00            45.61           
2207    1.00            3.20            5.00            45.21           
2208    2.50            4.10            5.50            44.29           
2209    2.00            3.42            5.00            44.73           
2210    0.50            2.10            4.00            46.22           
2211    3.00            4.41            5.50            43.96           
2212    3.00            4.59            6.00            43.70           
2213    2.50            3.46            5.00            44.78           
2214    2.00            4.08            6.00            44.65           
2215    2.00            3.62            5.00            44.67           
2216    2.50            4.41            6.00            44.27           
2217    2.00            3.92            6.50            44.71           
2218    1.00            2.84            4.50            45.48           
2219    1.50            3.33            5.00            45.06           
2220    2.00            3.60            5.50            44.93           
2221    2.50            3.80            5.50            44.47           
2222    0.50            1.96            3.50            45.67           
2223    3.50            5.16            6.50            43.77           
2224    1.00            2.42            4.50            45.47           
2225    1.00            3.03            5.00            45.24           
2226    0.50            1.47            4.00            46.19           
2227    1.00            3.17            4.50            44.87           
2228    2.50            3.93            5.50            44.53           
2229    1.00            2.55            4.50            45.09           
2230    2.00            2.95            4.50            44.89           
2231    2.00            3.89            5.50            44.63           
2232    1.50            3.56            5.50            44.95           
2233    1.50            2.88            4.00            45.28           
2234    0.50            1.37            2.50            45.77           
2235    2.00            3.17            5.00            44.92           
2236    1.00            3.08            4.50            45.10           
2237    0.50            1.58            2.50            46.05           
2238    1.00            2.21            4.00            45.38           
2239    2.00            3.88            5.50            44.48           
2240    1.00            3.31            5.00            45.10           
2241    2.00            3.36            4.50            45.02           
2242    0.50            2.00            4.00            45.74           
2243    0.50            2.73            4.50            45.46           
2244    3.50            5.06            7.00            43.34           
2245    1.00            2.46            4.50            45.45           
2246    2.00            3.20            5.00            45.52           
2247    2.50            4.22            5.50            44.45           
2248    1.00            2.42            4.00            45.64           
2249    2.50            3.64            5.00            44.50           
2250    2.00            3.13            5.00            44.67           
2251    3.00            4.33            6.50            44.11           
2252    3.50            4.81            6.50            43.62           
2253    1.50            3.42            5.50            44.61           
2254    2.50            3.99            6.00            44.44           
2255    1.50            4.53            6.50            44.03           
2256    0.50            1.60            3.00            46.05           
2257    2.50            3.93            5.50            44.25           
2258    2.50            3.62            4.50            44.60           
2259    1.50            3.98            5.50            44.59           
2260    1.00            2.60            4.00            45.16           
2261    3.00            4.54            6.00            44.07           
2262    1.50            2.71            4.00            44.88           
2263    1.00            2.11            3.00            45.23           
2264    1.50            3.77            5.00            44.18           
2265    2.50            3.45            5.00            44.66           
2266    1.00            2.66            5.00            45.30           
2267    3.50            5.61            7.50            43.59           
2268    2.50            4.55            6.50            44.33           
2269    2.50            3.68            5.00            44.33           
2270    2.00            3.29            4.50            44.93           
2271    1.50            2.49            3.50            44.94           
2272    3.00            4.19            5.50            44.35           
2273    3.00            4.32            6.00            44.10           
2274    2.50            3.94            5.50            44.55           
2275    1.50            3.12            5.00            45.41           
2276    2.00            2.83            4.00            44.80           
2277    2.50            3.62            5.00            44.61           
2278    2.00            3.64            5.00            44.50           
2279    1.50            4.46            7.00            44.67           
2280    2.00            3.99            5.50            44.54           
2281    2.50            3.74            5.00            44.58           
2282    3.50            5.03            6.50            44.05           
2283    2.00            3.71            6.00            44.82           
2284    1.50            3.48            5.00            45.06           
2285    2.00            3.12            4.50            45.10           
2286    2.50            3.46            5.00            45.26           
2287    2.00            3.11            4.50            45.00           
2288    2.00            3.61            5.50            44.68           
2289    1.00            3.35            5.00            45.78           
2290    2.50            3.94            5.50            44.99           
2291    2.00            3.53            5.50            45.43           
2292    1.00            2.10            4.00            46.03           
2293    1.50            3.57            5.50            45.17           
2294    2.50            4.18            6.00            44.65           
2295    2.00            3.39            5.00            46.05           
2296    1.50            2.46            4.50            45.92           
2297    1.00            2.64            4.50            46.18           
2298    2.00            4.45            6.00            44.61           
2299    2.50            4.17            5.50            44.38           
2300    2.00            3.01            4.50            45.25           
2301    1.50            3.61            5.50            45.38           
2302    1.50            3.17            4.50            45.89           
2303    1.50            3.14            5.00            45.40           
2304    1.50            2.93            4.00            45.43           
2305    0.50            1.85            3.50            46.36           
2306    2.50            3.83            5.00            44.70           
2307    2.00            4.16            6.00            44.77           
2308    0.50            2.64            5.50            45.84           
2309    3.00            3.94            5.00            44.51           
2310    2.50            3.92            5.00            44.84           
2311    2.00            3.58            5.00            44.99           
2312    1.50            3.24            4.50            45.58           
2313    1.00            2.18            3.50            46.11           
2314    1.50            3.52            5.50            45.57           
2315    2.00            4.38            6.00            45.01           
2316    3.00            4.45            6.00            44.73           
2317    1.00            3.05            4.50            45.73           
2318    0.00            1.33            3.00            46.68           
2319    2.50            3.92            6.00            45.19           
2320    3.00            4.43            6.00            44.49           
2321    2.50            3.76            5.00            44.95           
2322    2.50            3.30            4.50            45.03           
2323    3.00            4.58            6.00            44.47           
2324    2.00            3.58            5.00            45.13           
2325    2.50            4.17            5.50            44.40           
2326    2.50            3.58            5.00            44.98           
2327    2.00            3.62            5.50            45.44           
2328    2.00            3.55            5.00            45.42           
2329    2.50            4.00            6.00            45.09           
2330    1.50            3.00            5.00            45.61           
2331    2.50            4.14            5.50            44.52           
2332    2.50            4.00            5.50            45.10           
2333    2.50            4.43            6.50            44.61           
2334    3.00            4.33            5.50            44.65           
2335    1.50            3.21            5.50            45.40           
2336    1.50            3.43            6.00            45.36           
2337    1.00            2.09            3.50            45.94           
2338    2.00            3.79            5.50            44.67           
2339    2.00            3.14            4.50            45.36           
2340    3.00            4.68            6.00            44.04           
2341    2.50            3.57            5.00            44.93           
2342    2.00            4.67            7.00            44.90           
2343    1.50            3.74            5.50            45.16           
2344    2.00            3.84            5.50            44.97           
2345    0.50            1.32            2.50            46.30           
2346    1.00            3.34            5.00            45.33           
2347    2.00            3.98            5.50            45.10           
2348    1.00            2.78            5.00            45.64           
2349    1.00            2.52            3.50            45.64           
2350    1.50            3.12            4.50            45.43           
2351    0.50            2.53            4.50            45.88           
2352    1.00            3.12            4.50            45.32           
2353    2.50            3.92            5.00            44.44           
2354    2.50            3.27            4.50            44.83           
2355    1.50            3.65            5.00            45.26           
2356    1.50            3.57            5.50            45.22           
2357    1.00            2.51            4.00            45.79           
2358    2.50            4.10            5.50            44.82           
2359    2.50            4.32            5.50            44.86           
2360    2.00            4.00            5.50            45.09           
2361    3.00            4.55            6.50            44.19           
2362    2.50            4.50            6.50            44.85           
2363    1.00            2.44            4.50            46.48           
2364    1.50            2.49            4.00            45.51           
2365    2.50            3.73            5.00            45.26           
2366    3.50            5.03            6.50            44.41           
2367    3.50            4.83            6.00            44.56           
2368    0.50            3.25            5.50            45.55           
2369    2.50            4.83            7.00            44.28           
2370    2.00            3.56            5.00            45.01           
2371    2.00            3.03            5.00            45.13           
2372    2.00            3.58            5.50            45.03           
2373    3.50            5.16            7.00            44.04           
2374    2.00            3.24            5.00            45.48           
2375    2.50            3.85            5.50            44.52           
2376    1.50            3.41            5.00            46.01           
2377    3.00            4.90            7.00            44.34           
2378    1.50            3.37            5.00            45.62           
2379    2.00            3.85            5.50            45.24           
2380    1.00            2.92            4.50            45.66           
2381    2.00            3.14            4.50            45.22           
2382    1.50            2.41            3.50            45.70           
2383    1.50            3.29            5.00            45.18           
2384    3.50            4.60            6.00            44.06           
2385    0.50            2.27            4.00            45.97           
2386    2.00            3.27            4.50            44.87           
2387    2.50            3.89            5.50            44.67           
2388    2.00            4.06            5.50            44.86           
2389    0.50            3.11            5.00            45.59           
2390    1.00            2.97            5.00            45.74           
2391    2.50            3.66            5.00            44.82           
2392    2.50            4.44            6.00            44.50           
2393    1.50            2.50            4.00            45.45           
2394    0.50            1.58            3.00            46.24           
2395    2.50            4.30            6.00            44.14           
2396    2.50            3.65            5.00            44.18           
2397    2.00            3.31            5.00            45.37           
2398    2.50            3.96            5.50            44.56           
2399    2.00            3.48            5.00            45.19           
2400    2.00            3.11            4.50            44.73           
2401    2.50            4.00            5.50            44.47           
2402    3.00            4.28            6.00            44.37           
2403    2.00            3.86            5.50            44.43           
2404    0.50            1.55            2.50            46.02           
2405    2.50            4.68            6.50            44.49           
2406    2.00            3.38            4.50            44.67           
2407    2.00            3.67            5.00            44.98           
2408    1.50            3.50            4.50            45.26           
2409    1.50            2.99            4.00            45.53           
2410    1.50            2.83            4.00            45.61           
2411    1.50            2.72            4.00            45.31           
2412    1.00            2.46            4.00            45.77           
2413    1.50            3.76            6.50            45.27           
2414    1.50            2.88            4.00            45.64           
2415    1.50            3.27            5.00            45.13           
2416    1.00            2.72            4.00            45.68           
2417    2.00            3.50            5.00            44.83           
2418    2.00            3.76            6.00            45.01           
2419    1.50            3.07            4.50            45.18           
2420    3.50            4.70            6.00            44.85           
2421    3.50            4.53            7.00            44.22           
2422    2.00            3.82            6.00            45.33           
2423    2.50            3.43            5.00            44.91           
2424    1.50            2.97            4.50            45.54           
2425    1.50            3.47            6.00            45.38           
2426    1.00            2.06            3.00            45.77           
2427    1.50            3.03            4.50            45.50           
2428    1.00            2.86            4.50            45.68           
2429    2.00            3.86            6.00            45.09           
2430    3.00            4.51            6.50            44.23           
2431    1.50            3.66            5.00            44.90           
2432    1.50            3.14            5.00            45.35           
2433    0.00            1.62            3.50            46.70           
2434    1.00            2.71            4.00            45.85           
2435    2.50            3.80            5.00            44.90           
2436    2.50            4.17            5.50            44.09           
2437    2.50            4.31            6.00            44.51           
2438    1.50            3.18            5.50            45.37           
2439    3.00            4.63            6.00            43.94           
2440    2.00            3.81            6.00            44.83           
2441    2.50            4.71            7.00            44.49           
2442    1.00            2.52            4.00            45.47           
2443    1.50            3.06            4.50            45.26           
2444    2.50            3.70            5.50            44.71           
2445    2.00            3.04            4.50            45.29           
2446    3.00            4.52            5.50            44.79           
2447    1.50            3.16            5.00            45.12           
2448    2.00            3.48            5.50            45.02           
2449    0.50            1.71            3.50            46.26           
2450    1.50            3.04            5.00            45.61           
2451    0.50            2.21            4.00            46.16           
2452    1.50            3.72            5.50            45.35           
2453    1.50            3.36            5.00            45.98           
2454    1.00            3.30            5.00            45.65           
2455    1.50            3.14            5.00            45.41           
2456    2.00            3.42            5.00            45.64           
2457    2.00            3.86            6.00            45.81           
2458    3.50            4.74            6.00            44.80           
2459    1.50            3.37            5.50            46.88           
2460    2.50            4.02            5.50            45.55           
2461    2.00            3.32            5.00            45.65           
2462    3.00            5.15            7.00            45.69           
2463    1.00            2.49            4.50            46.43           
2464    3.00            4.07            5.50            45.59           
2465    1.50            3.18            4.50            46.00           
2466    2.50            3.81            5.00            44.75           
2467    1.00            2.75            4.00            45.39           
2468    0.00            1.47            2.50            46.55           
2469    2.00            3.88            6.00            45.04           
2470    0.50            2.15            3.50            46.50           
2471    2.50            4.33            6.50            44.91           
2472    1.50            3.50            5.50            45.56           
2473    1.00            2.82            4.00            46.20           
2474    2.00            4.05            6.50            44.75           
2475    0.50            2.40            4.50            45.85           
2476    3.50            4.81            6.00            44.05           
2477    2.00            3.77            5.50            45.53           
2478    3.00            4.45            6.50            45.19           
2479    2.00            4.67            6.00            44.47           
2480    2.00            3.73            6.00            44.72           
2481    2.00            3.94            5.50            44.84           
2482    1.00            2.64            4.50            45.86           
2483    2.00            3.57            5.00            44.87           
2484    3.00            4.27            6.00            44.45           
2485    3.00            3.88            5.00            44.84           
2486    1.00            2.83            4.00            45.71           
2487    2.50            4.01            5.50            44.79           
2488    1.50            2.79            4.50            45.63           
2489    2.50            3.84            5.00            45.02           
2490    3.50            5.42            7.00            44.16           
2491    2.00            3.35            5.00            45.77           
2492    0.50            2.22            4.00            46.29           
2493    1.50            2.59            4.00            45.87           
2494    2.00            3.96            5.50            45.11           
2495    2.50            3.86            5.50            45.49           
2496    1.50            3.43            5.50            46.30           
2497    3.00            4.37            5.50            44.94           
2498    2.50            4.16            5.50            45.03           
2499    1.50            3.04            5.00            45.38           

Elapsed time for training: 112613.48 seconds
